step,reward
142118,11.0
142127,9.0
142137,10.0
142148,11.0
142157,9.0
142167,10.0
142176,9.0
142186,10.0
142198,12.0
142223,25.0
142271,48.0
142357,86.0
142550,193.0
142800,250.0
143023,223.0
143196,173.0
143343,147.0
143491,148.0
143668,177.0
143810,142.0
143954,144.0
144098,144.0
144237,139.0
144369,132.0
144497,128.0
144629,132.0
144770,141.0
144904,134.0
145054,150.0
145194,140.0
145338,144.0
145484,146.0
145620,136.0
145779,159.0
145942,163.0
146108,166.0
146259,151.0
146436,177.0
146599,163.0
146794,195.0
147008,214.0
147351,343.0
147660,309.0
148160,500.0
148660,500.0
149160,500.0
149660,500.0
150160,500.0
150660,500.0
151160,500.0
151398,238.0
151559,161.0
151700,141.0
151792,92.0
151890,98.0
151985,95.0
152021,36.0
152053,32.0
152080,27.0
152106,26.0
152130,24.0
152156,26.0
152177,21.0
152201,24.0
152222,21.0
152241,19.0
152264,23.0
152282,18.0
152308,26.0
152326,18.0
152345,19.0
152364,19.0
152385,21.0
152405,20.0
152428,23.0
152455,27.0
152481,26.0
152509,28.0
152535,26.0
152559,24.0
152588,29.0
152622,34.0
152641,19.0
152662,21.0
152689,27.0
152718,29.0
152746,28.0
152779,33.0
152852,73.0
152946,94.0
153046,100.0
153274,228.0
153668,394.0
154168,500.0
154467,299.0
154967,500.0
155258,291.0
155758,500.0
156258,500.0
156758,500.0
157258,500.0
157758,500.0
158258,500.0
158758,500.0
159258,500.0
159758,500.0
160258,500.0
160758,500.0
161258,500.0
161758,500.0
162192,434.0
162518,326.0
162794,276.0
163013,219.0
163232,219.0
163427,195.0
163609,182.0
163842,233.0
164342,500.0
164469,127.0
164969,500.0
165131,162.0
165271,140.0
165684,413.0
165757,73.0
165767,10.0
165779,12.0
165790,11.0
165800,10.0
165810,10.0
165819,9.0
165827,8.0
165836,9.0
165846,10.0
165856,10.0
165867,11.0
165990,123.0
166117,127.0
166229,112.0
166347,118.0
166524,177.0
167024,500.0
167524,500.0
168024,500.0
168235,211.0
168379,144.0
168525,146.0
168660,135.0
168927,267.0
169283,356.0
169535,252.0
169722,187.0
169958,236.0
170102,144.0
170210,108.0
170226,16.0
170244,18.0
170261,17.0
170272,11.0
170282,10.0
170290,8.0
170300,10.0
170310,10.0
170319,9.0
170334,15.0
170345,11.0
170354,9.0
170364,10.0
170375,11.0
170385,10.0
170551,166.0
170730,179.0
171230,500.0
171728,498.0
172087,359.0
172373,286.0
172772,399.0
172954,182.0
173364,410.0
173580,216.0
173763,183.0
173901,138.0
174138,237.0
174248,110.0
174556,308.0
174984,428.0
175334,350.0
175459,125.0
175595,136.0
175840,245.0
175989,149.0
176114,125.0
176142,28.0
176160,18.0
176176,16.0
176186,10.0
176196,10.0
176206,10.0
176215,9.0
176224,9.0
176233,9.0
176242,9.0
176253,11.0
176262,9.0
176271,9.0
176438,167.0
176526,88.0
176622,96.0
176763,141.0
176947,184.0
177257,310.0
177446,189.0
177946,500.0
178446,500.0
178818,372.0
179253,435.0
179489,236.0
179681,192.0
180181,500.0
180681,500.0
181181,500.0
181681,500.0
182181,500.0
182628,447.0
182789,161.0
182948,159.0
183129,181.0
183277,148.0
183413,136.0
183567,154.0
183705,138.0
183845,140.0
183977,132.0
184093,116.0
184228,135.0
184375,147.0
184545,170.0
184665,120.0
184804,139.0
184950,146.0
185424,474.0
185539,115.0
185675,136.0
185794,119.0
185879,85.0
185964,85.0
186013,49.0
186040,27.0
186073,33.0
186114,41.0
186144,30.0
186169,25.0
186186,17.0
186197,11.0
186209,12.0
186220,11.0
186248,28.0
186289,41.0
186356,67.0
186599,243.0
186711,112.0
186852,141.0
186993,141.0
187123,130.0
187284,161.0
187425,141.0
187575,150.0
187833,258.0
187930,97.0
188074,144.0
188210,136.0
188479,269.0
188640,161.0
188791,151.0
188959,168.0
189153,194.0
189305,152.0
189452,147.0
189591,139.0
189729,138.0
189874,145.0
190029,155.0
190166,137.0
190330,164.0
190465,135.0
190626,161.0
190759,133.0
190884,125.0
191022,138.0
191263,241.0
191410,147.0
191550,140.0
191685,135.0
191821,136.0
191949,128.0
191977,28.0
192006,29.0
192033,27.0
192073,40.0
192116,43.0
192159,43.0
192204,45.0
192229,25.0
192322,93.0
192340,18.0
192430,90.0
192541,111.0
192659,118.0
192804,145.0
193042,238.0
193339,297.0
193635,296.0
193863,228.0
194180,317.0
194680,500.0
195014,334.0
195441,427.0
195725,284.0
195944,219.0
196209,265.0
196642,433.0
197100,458.0
197600,500.0
