step,reward
27438,10.0
27448,10.0
27457,9.0
27467,10.0
27476,9.0
27486,10.0
27496,10.0
27506,10.0
27514,8.0
27524,10.0
27534,10.0
27544,10.0
27553,9.0
27561,8.0
27570,9.0
27579,9.0
27589,10.0
27599,10.0
27609,10.0
27618,9.0
27629,11.0
27637,8.0
27647,10.0
27658,11.0
27667,9.0
27676,9.0
27686,10.0
27695,9.0
27704,9.0
27714,10.0
27722,8.0
27730,8.0
27740,10.0
27750,10.0
27760,10.0
27770,10.0
27780,10.0
27790,10.0
27800,10.0
27811,11.0
27819,8.0
27829,10.0
27838,9.0
27847,9.0
27856,9.0
27865,9.0
27874,9.0
27883,9.0
27893,10.0
27903,10.0
27912,9.0
27922,10.0
27932,10.0
27942,10.0
27952,10.0
27962,10.0
27973,11.0
27982,9.0
27991,9.0
28000,9.0
28009,9.0
28018,9.0
28027,9.0
28036,9.0
28046,10.0
28056,10.0
28066,10.0
28075,9.0
28083,8.0
28092,9.0
28102,10.0
28111,9.0
28121,10.0
28129,8.0
28137,8.0
28147,10.0
28156,9.0
28166,10.0
28178,12.0
28188,10.0
28196,8.0
28206,10.0
28214,8.0
28223,9.0
28235,12.0
28243,8.0
28253,10.0
28262,9.0
28271,9.0
28279,8.0
28289,10.0
28299,10.0
28308,9.0
28317,9.0
28328,11.0
28336,8.0
28345,9.0
28355,10.0
28366,11.0
28375,9.0
28386,11.0
28396,10.0
28405,9.0
28414,9.0
28423,9.0
28433,10.0
28441,8.0
28450,9.0
28460,10.0
28469,9.0
28479,10.0
28488,9.0
28496,8.0
28505,9.0
28514,9.0
28523,9.0
28532,9.0
28542,10.0
28551,9.0
28561,10.0
28570,9.0
28579,9.0
28588,9.0
28596,8.0
28604,8.0
28614,10.0
28624,10.0
28633,9.0
28645,12.0
28655,10.0
28664,9.0
28674,10.0
28684,10.0
28693,9.0
28703,10.0
28713,10.0
28723,10.0
28734,11.0
28744,10.0
28754,10.0
28764,10.0
28773,9.0
28782,9.0
28791,9.0
28800,9.0
28810,10.0
28820,10.0
28832,12.0
28842,10.0
28852,10.0
28864,12.0
28873,9.0
28883,10.0
28892,9.0
28902,10.0
28912,10.0
28921,9.0
28930,9.0
28939,9.0
28948,9.0
28958,10.0
29003,45.0
29103,100.0
29112,9.0
29122,10.0
29131,9.0
29140,9.0
29148,8.0
29157,9.0
29167,10.0
29176,9.0
29187,11.0
29196,9.0
29206,10.0
29215,9.0
29224,9.0
29235,11.0
29247,12.0
29258,11.0
29269,11.0
29279,10.0
29290,11.0
29300,10.0
29309,9.0
29320,11.0
29329,9.0
29341,12.0
29351,10.0
29361,10.0
29370,9.0
29382,12.0
29393,11.0
29403,10.0
29413,10.0
29424,11.0
29434,10.0
29445,11.0
29458,13.0
29471,13.0
29481,10.0
29491,10.0
29502,11.0
29513,11.0
29526,13.0
29538,12.0
29553,15.0
29568,15.0
29584,16.0
29599,15.0
29630,31.0
29649,19.0
29663,14.0
29700,37.0
29738,38.0
29774,36.0
29809,35.0
29846,37.0
29869,23.0
29910,41.0
29952,42.0
30452,500.0
30773,321.0
30855,82.0
30921,66.0
30936,15.0
30951,15.0
30966,15.0
30981,15.0
31000,19.0
31017,17.0
31034,17.0
31053,19.0
31074,21.0
31088,14.0
31108,20.0
31130,22.0
31150,20.0
31188,38.0
31211,23.0
31263,52.0
31321,58.0
31388,67.0
31448,60.0
31513,65.0
31572,59.0
31634,62.0
31702,68.0
31766,64.0
31824,58.0
31896,72.0
31961,65.0
32046,85.0
32134,88.0
32254,120.0
32428,174.0
32928,500.0
33428,500.0
33838,410.0
33926,88.0
34036,110.0
34106,70.0
34184,78.0
34239,55.0
34297,58.0
34376,79.0
34452,76.0
34541,89.0
34623,82.0
34776,153.0
34938,162.0
35228,290.0
35242,14.0
35255,13.0
35272,17.0
35283,11.0
35302,19.0
35316,14.0
35331,15.0
35349,18.0
35364,15.0
35376,12.0
35385,9.0
35394,9.0
35405,11.0
35414,9.0
35425,11.0
35435,10.0
35447,12.0
35457,10.0
35470,13.0
35482,12.0
35495,13.0
35508,13.0
35523,15.0
35539,16.0
35568,29.0
35584,16.0
35609,25.0
35641,32.0
35671,30.0
35697,26.0
35734,37.0
35779,45.0
35818,39.0
35858,40.0
35903,45.0
35962,59.0
36033,71.0
36083,50.0
36301,218.0
36401,100.0
36491,90.0
36545,54.0
36601,56.0
36662,61.0
36682,20.0
36710,28.0
36752,42.0
36803,51.0
36871,68.0
36980,109.0
37049,69.0
37124,75.0
37221,97.0
37249,28.0
37270,21.0
37289,19.0
37318,29.0
37347,29.0
37382,35.0
37435,53.0
37493,58.0
37658,165.0
37828,170.0
37950,122.0
38127,177.0
38331,204.0
38489,158.0
38552,63.0
38593,41.0
38639,46.0
38694,55.0
38749,55.0
38809,60.0
38870,61.0
38945,75.0
39444,499.0
39567,123.0
39770,203.0
40270,500.0
40770,500.0
41270,500.0
41639,369.0
41852,213.0
42221,369.0
42687,466.0
42911,224.0
43309,398.0
43407,98.0
43907,500.0
44003,96.0
44088,85.0
44187,99.0
44235,48.0
44295,60.0
44380,85.0
44584,204.0
44872,288.0
45060,188.0
45538,478.0
46038,500.0
46538,500.0
46615,77.0
46863,248.0
47363,500.0
47615,252.0
48115,500.0
48220,105.0
48720,500.0
49220,500.0
49502,282.0
49821,319.0
50249,428.0
50616,367.0
51073,457.0
51573,500.0
51848,275.0
52348,500.0
52848,500.0
53343,495.0
53843,500.0
54343,500.0
54843,500.0
55343,500.0
55708,365.0
56084,376.0
56584,500.0
57084,500.0
57568,484.0
58068,500.0
58568,500.0
58932,364.0
59394,462.0
59619,225.0
59737,118.0
59748,11.0
59758,10.0
59768,10.0
59777,9.0
59787,10.0
59796,9.0
59806,10.0
59815,9.0
59823,8.0
59833,10.0
59843,10.0
59854,11.0
59864,10.0
59876,12.0
59886,10.0
59896,10.0
59906,10.0
59916,10.0
59926,10.0
59935,9.0
59945,10.0
59955,10.0
59988,33.0
60076,88.0
60086,10.0
60096,10.0
60105,9.0
60114,9.0
60124,10.0
60133,9.0
60143,10.0
60151,8.0
60161,10.0
60171,10.0
60180,9.0
60191,11.0
60204,13.0
60414,210.0
60619,205.0
60804,185.0
61047,243.0
61246,199.0
61303,57.0
61340,37.0
61449,109.0
61608,159.0
61806,198.0
62227,421.0
62254,27.0
62264,10.0
62276,12.0
62296,20.0
62311,15.0
62327,16.0
62345,18.0
62363,18.0
62466,103.0
62587,121.0
62696,109.0
62793,97.0
63100,307.0
63344,244.0
63489,145.0
63642,153.0
63820,178.0
63997,177.0
64321,324.0
64485,164.0
64660,175.0
64831,171.0
65022,191.0
65174,152.0
65255,81.0
65290,35.0
65409,119.0
65557,148.0
65741,184.0
65862,121.0
65882,20.0
65911,29.0
66015,104.0
66133,118.0
66154,21.0
66191,37.0
66294,103.0
66428,134.0
66475,47.0
66503,28.0
66619,116.0
66990,371.0
67323,333.0
67521,198.0
67615,94.0
67714,99.0
67868,154.0
67973,105.0
68084,111.0
68204,120.0
68604,400.0
68827,223.0
68966,139.0
69159,193.0
69207,48.0
69298,91.0
69412,114.0
69506,94.0
69727,221.0
69892,165.0
70086,194.0
70390,304.0
70521,131.0
71021,500.0
71203,182.0
71400,197.0
71538,138.0
71678,140.0
72155,477.0
72475,320.0
72584,109.0
72611,27.0
72640,29.0
72746,106.0
72882,136.0
73001,119.0
73178,177.0
73330,152.0
73520,190.0
73711,191.0
73850,139.0
73870,20.0
73926,56.0
73981,55.0
74070,89.0
74175,105.0
74221,46.0
74332,111.0
74439,107.0
74566,127.0
74722,156.0
74838,116.0
74977,139.0
75213,236.0
75605,392.0
75855,250.0
75994,139.0
76197,203.0
76484,287.0
76797,313.0
77002,205.0
77201,199.0
77600,399.0
78100,500.0
78396,296.0
78667,271.0
78948,281.0
79194,246.0
79304,110.0
79448,144.0
79602,154.0
79743,141.0
79997,254.0
80225,228.0
80417,192.0
80554,137.0
80696,142.0
80821,125.0
80944,123.0
81107,163.0
81284,177.0
81714,430.0
81853,139.0
82051,198.0
82350,299.0
82555,205.0
82917,362.0
83230,313.0
83571,341.0
83689,118.0
83699,10.0
83709,10.0
83718,9.0
83726,8.0
83735,9.0
83745,10.0
83754,9.0
83763,9.0
83773,10.0
83781,8.0
83791,10.0
83800,9.0
83810,10.0
83819,9.0
83828,9.0
83839,11.0
83848,9.0
83858,10.0
83868,10.0
83878,10.0
83886,8.0
83895,9.0
83903,8.0
83912,9.0
83922,10.0
83933,11.0
83942,9.0
83952,10.0
83962,10.0
83976,14.0
83984,8.0
83992,8.0
84002,10.0
84011,9.0
84019,8.0
84029,10.0
84041,12.0
84052,11.0
84060,8.0
84069,9.0
84080,11.0
84090,10.0
84099,9.0
84107,8.0
84118,11.0
84128,10.0
84138,10.0
84148,10.0
84158,10.0
84168,10.0
84178,10.0
84188,10.0
84199,11.0
84208,9.0
84216,8.0
84226,10.0
84237,11.0
84248,11.0
84258,10.0
84267,9.0
84275,8.0
84284,9.0
84294,10.0
84305,11.0
84314,9.0
84323,9.0
84333,10.0
84343,10.0
84351,8.0
84360,9.0
84369,9.0
84380,11.0
84389,9.0
