step,reward
74485,11.0
74497,12.0
74522,25.0
74534,12.0
74544,10.0
74555,11.0
74569,14.0
74582,13.0
74595,13.0
74607,12.0
74617,10.0
74631,14.0
74728,97.0
74744,16.0
74757,13.0
74768,11.0
74779,11.0
74792,13.0
74809,17.0
74822,13.0
74919,97.0
75018,99.0
75042,24.0
75154,112.0
75253,99.0
75363,110.0
75474,111.0
75535,61.0
75550,15.0
75563,13.0
75572,9.0
75582,10.0
75591,9.0
75601,10.0
75612,11.0
75623,11.0
75638,15.0
75652,14.0
75664,12.0
75766,102.0
75960,194.0
75970,10.0
75982,12.0
75992,10.0
76005,13.0
76125,120.0
76330,205.0
76498,168.0
76636,138.0
76778,142.0
76877,99.0
77051,174.0
77065,14.0
77156,91.0
77169,13.0
77230,61.0
77240,10.0
77251,11.0
77262,11.0
77274,12.0
77285,11.0
77298,13.0
77308,10.0
77319,11.0
77331,12.0
77345,14.0
77359,14.0
77371,12.0
77382,11.0
77402,20.0
77507,105.0
77519,12.0
77530,11.0
77544,14.0
77557,13.0
77572,15.0
77583,11.0
77594,11.0
77603,9.0
77614,11.0
77628,14.0
77808,180.0
77911,103.0
77923,12.0
78075,152.0
78097,22.0
78109,12.0
78119,10.0
78130,11.0
78211,81.0
78221,10.0
78269,48.0
78286,17.0
78390,104.0
78534,144.0
78715,181.0
78727,12.0
78737,10.0
78748,11.0
78763,15.0
78903,140.0
78983,80.0
79001,18.0
79014,13.0
79181,167.0
79466,285.0
79492,26.0
79586,94.0
79862,276.0
79972,110.0
80081,109.0
80183,102.0
80288,105.0
80378,90.0
80479,101.0
80617,138.0
80726,109.0
80829,103.0
80922,93.0
80950,28.0
81049,99.0
81157,108.0
81322,165.0
81492,170.0
81659,167.0
81820,161.0
81956,136.0
82424,468.0
82639,215.0
82966,327.0
83189,223.0
83452,263.0
83716,264.0
83999,283.0
84187,188.0
84491,304.0
84704,213.0
84862,158.0
85092,230.0
85294,202.0
85524,230.0
85914,390.0
86035,121.0
86213,178.0
86448,235.0
86701,253.0
86873,172.0
87107,234.0
87265,158.0
87435,170.0
87614,179.0
87847,233.0
88221,374.0
88482,261.0
88810,328.0
89131,321.0
89421,290.0
89660,239.0
89859,199.0
90075,216.0
90547,472.0
90806,259.0
91157,351.0
91358,201.0
91517,159.0
91721,204.0
92028,307.0
92294,266.0
92496,202.0
92861,365.0
93042,181.0
93348,306.0
93604,256.0
93831,227.0
94095,264.0
94322,227.0
94549,227.0
94742,193.0
94992,250.0
95163,171.0
95373,210.0
95581,208.0
95805,224.0
96014,209.0
96215,201.0
96529,314.0
96920,391.0
97140,220.0
97473,333.0
97767,294.0
97990,223.0
98174,184.0
98354,180.0
98528,174.0
98687,159.0
98882,195.0
99087,205.0
99281,194.0
99509,228.0
99742,233.0
99979,237.0
100193,214.0
100483,290.0
100664,181.0
100840,176.0
101049,209.0
101409,360.0
101649,240.0
101849,200.0
102016,167.0
102218,202.0
102458,240.0
102768,310.0
102941,173.0
103182,241.0
103409,227.0
103673,264.0
104004,331.0
104276,272.0
104527,251.0
104867,340.0
105109,242.0
105265,156.0
105464,199.0
105669,205.0
105929,260.0
106121,192.0
106289,168.0
106491,202.0
106665,174.0
106847,182.0
107067,220.0
107257,190.0
107450,193.0
107607,157.0
107815,208.0
107989,174.0
108189,200.0
108393,204.0
108573,180.0
108750,177.0
109094,344.0
109371,277.0
109542,171.0
109695,153.0
109844,149.0
110025,181.0
110302,277.0
110481,179.0
110694,213.0
110842,148.0
111079,237.0
111313,234.0
111496,183.0
111657,161.0
111855,198.0
112031,176.0
112162,131.0
112291,129.0
112531,240.0
112701,170.0
112897,196.0
113063,166.0
113299,236.0
113482,183.0
113638,156.0
113826,188.0
114003,177.0
114156,153.0
114316,160.0
114488,172.0
114640,152.0
114806,166.0
115044,238.0
115216,172.0
115429,213.0
115586,157.0
115778,192.0
116010,232.0
116268,258.0
116445,177.0
116707,262.0
116863,156.0
117253,390.0
117425,172.0
117588,163.0
117752,164.0
117935,183.0
118111,176.0
118390,279.0
118689,299.0
118988,299.0
119238,250.0
119532,294.0
119671,139.0
119858,187.0
120050,192.0
120247,197.0
120437,190.0
120624,187.0
120882,258.0
121118,236.0
121272,154.0
121440,168.0
121604,164.0
121793,189.0
121959,166.0
122129,170.0
122299,170.0
122464,165.0
122615,151.0
122763,148.0
122915,152.0
123057,142.0
123200,143.0
123356,156.0
123512,156.0
123658,146.0
123800,142.0
123939,139.0
124076,137.0
124222,146.0
124363,141.0
124515,152.0
124654,139.0
124800,146.0
124944,144.0
125091,147.0
125236,145.0
125382,146.0
125523,141.0
125662,139.0
125874,212.0
126019,145.0
126159,140.0
126296,137.0
126475,179.0
126625,150.0
126767,142.0
126906,139.0
127035,129.0
127205,170.0
127317,112.0
127447,130.0
127583,136.0
127719,136.0
127853,134.0
127983,130.0
128123,140.0
128133,10.0
128273,140.0
128424,151.0
128580,156.0
128717,137.0
128859,142.0
129023,164.0
129182,159.0
129362,180.0
129522,160.0
129691,169.0
129865,174.0
130028,163.0
130220,192.0
130411,191.0
130562,151.0
130708,146.0
130851,143.0
131009,158.0
131184,175.0
131379,195.0
131532,153.0
131682,150.0
131863,181.0
132024,161.0
132189,165.0
132335,146.0
132513,178.0
132661,148.0
132822,161.0
132966,144.0
133117,151.0
133236,119.0
133356,120.0
133478,122.0
133607,129.0
133729,122.0
133739,10.0
133750,11.0
133775,25.0
133889,114.0
134022,133.0
134142,120.0
134269,127.0
134412,143.0
134427,15.0
134435,8.0
134447,12.0
134457,10.0
134469,12.0
134635,166.0
134768,133.0
134905,137.0
135047,142.0
135057,10.0
135070,13.0
135084,14.0
135158,74.0
135245,87.0
135378,133.0
135631,253.0
135897,266.0
136069,172.0
136251,182.0
136565,314.0
136840,275.0
137007,167.0
137172,165.0
137306,134.0
137473,167.0
137575,102.0
137694,119.0
137870,176.0
138082,212.0
138220,138.0
138330,110.0
138464,134.0
138606,142.0
138736,130.0
138852,116.0
138943,91.0
138960,17.0
138970,10.0
138981,11.0
138994,13.0
139011,17.0
139031,20.0
139043,12.0
139055,12.0
139066,11.0
139081,15.0
139096,15.0
139111,15.0
139124,13.0
139138,14.0
139155,17.0
139170,15.0
139182,12.0
139198,16.0
139220,22.0
139238,18.0
139257,19.0
139274,17.0
139290,16.0
139305,15.0
139325,20.0
139346,21.0
139362,16.0
139377,15.0
139390,13.0
139406,16.0
139424,18.0
139444,20.0
139465,21.0
139482,17.0
139501,19.0
139527,26.0
139551,24.0
139570,19.0
139586,16.0
139611,25.0
139631,20.0
139656,25.0
139671,15.0
139682,11.0
139692,10.0
139702,10.0
139713,11.0
139725,12.0
139748,23.0
139759,11.0
139769,10.0
139783,14.0
139802,19.0
139814,12.0
139824,10.0
139833,9.0
139843,10.0
139854,11.0
139873,19.0
139921,48.0
139934,13.0
139946,12.0
139956,10.0
139967,11.0
139982,15.0
139998,16.0
140010,12.0
140024,14.0
140036,12.0
140051,15.0
140073,22.0
140091,18.0
140109,18.0
140127,18.0
140139,12.0
140154,15.0
140169,15.0
140182,13.0
140196,14.0
140209,13.0
140220,11.0
140232,12.0
140253,21.0
140271,18.0
140292,21.0
140306,14.0
140316,10.0
140327,11.0
140342,15.0
140360,18.0
140378,18.0
140439,61.0
140596,157.0
140643,47.0
140663,20.0
140676,13.0
140690,14.0
140707,17.0
140718,11.0
140728,10.0
140737,9.0
140748,11.0
140760,12.0
140770,10.0
140782,12.0
140820,38.0
140843,23.0
140860,17.0
140875,15.0
140886,11.0
140899,13.0
140915,16.0
140959,44.0
140991,32.0
141040,49.0
141105,65.0
141142,37.0
141200,58.0
141234,34.0
141249,15.0
141261,12.0
141272,11.0
141282,10.0
141292,10.0
141300,8.0
141311,11.0
141320,9.0
141330,10.0
141340,10.0
141351,11.0
141362,11.0
141375,13.0
141387,12.0
141399,12.0
141421,22.0
141461,40.0
141471,10.0
141481,10.0
141490,9.0
141499,9.0
141509,10.0
141519,10.0
141532,13.0
141545,13.0
141561,16.0
141580,19.0
141627,47.0
141709,82.0
141776,67.0
141793,17.0
141813,20.0
141826,13.0
141844,18.0
141858,14.0
141870,12.0
141882,12.0
141895,13.0
141907,12.0
141922,15.0
141934,12.0
142037,103.0
142184,147.0
142259,75.0
142325,66.0
142360,35.0
142373,13.0
142387,14.0
142399,12.0
142414,15.0
142427,13.0
142487,60.0
142569,82.0
142664,95.0
142901,237.0
143010,109.0
143079,69.0
143196,117.0
143382,186.0
143518,136.0
143646,128.0
143814,168.0
143968,154.0
144118,150.0
144265,147.0
144424,159.0
144574,150.0
144772,198.0
144942,170.0
145098,156.0
145237,139.0
145385,148.0
145528,143.0
145747,219.0
145981,234.0
146162,181.0
146301,139.0
146442,141.0
146576,134.0
146707,131.0
146836,129.0
146969,133.0
147111,142.0
147257,146.0
147420,163.0
147572,152.0
147709,137.0
147838,129.0
147972,134.0
148107,135.0
148251,144.0
148393,142.0
148547,154.0
148699,152.0
148854,155.0
149013,159.0
149164,151.0
149291,127.0
149425,134.0
149576,151.0
149725,149.0
149872,147.0
150025,153.0
150169,144.0
150302,133.0
150444,142.0
150626,182.0
150783,157.0
150932,149.0
151105,173.0
151268,163.0
151415,147.0
151593,178.0
151776,183.0
152009,233.0
152202,193.0
152408,206.0
152593,185.0
152766,173.0
152953,187.0
153147,194.0
153352,205.0
153529,177.0
153820,291.0
154014,194.0
154181,167.0
154355,174.0
154521,166.0
154910,389.0
155116,206.0
155276,160.0
155490,214.0
155651,161.0
155817,166.0
155983,166.0
156151,168.0
156363,212.0
156558,195.0
156819,261.0
157058,239.0
157243,185.0
157490,247.0
157713,223.0
157961,248.0
158247,286.0
158462,215.0
158710,248.0
158954,244.0
159223,269.0
159387,164.0
159669,282.0
159910,241.0
160085,175.0
160364,279.0
160573,209.0
160756,183.0
160961,205.0
