step,reward
183150,288.0
183547,397.0
183572,25.0
183607,35.0
183920,313.0
183945,25.0
183970,25.0
184470,500.0
184970,500.0
185173,203.0
185417,244.0
185683,266.0
185867,184.0
186367,500.0
186837,470.0
187238,401.0
187738,500.0
187950,212.0
188158,208.0
188353,195.0
188548,195.0
188773,225.0
188903,130.0
189128,225.0
189522,394.0
190022,500.0
190522,500.0
191022,500.0
191522,500.0
192022,500.0
192138,116.0
192243,105.0
192715,472.0
193098,383.0
193581,483.0
194081,500.0
194198,117.0
194698,500.0
195145,447.0
195594,449.0
195709,115.0
196209,500.0
196284,75.0
196415,131.0
196525,110.0
196945,420.0
197059,114.0
197177,118.0
197276,99.0
197390,114.0
197890,500.0
197994,104.0
198101,107.0
198210,109.0
198319,109.0
198421,102.0
198535,114.0
198651,116.0
198754,103.0
198860,106.0
198967,107.0
199083,116.0
199197,114.0
199315,118.0
199413,98.0
199538,125.0
199651,113.0
199779,128.0
199892,113.0
199999,107.0
200119,120.0
200245,126.0
200367,122.0
200461,94.0
200586,125.0
200694,108.0
200810,116.0
200928,118.0
201052,124.0
201479,427.0
201614,135.0
201732,118.0
201861,129.0
201993,132.0
202098,105.0
202226,128.0
202357,131.0
202466,109.0
202563,97.0
202680,117.0
202801,121.0
202916,115.0
203030,114.0
203153,123.0
203557,404.0
203979,422.0
204093,114.0
204209,116.0
204322,113.0
204336,14.0
204481,145.0
204594,113.0
204712,118.0
204826,114.0
204960,134.0
205076,116.0
205178,102.0
205276,98.0
205405,129.0
205538,133.0
205577,39.0
205687,110.0
205836,149.0
205969,133.0
206119,150.0
206166,47.0
206547,381.0
207006,459.0
207506,500.0
207641,135.0
208126,485.0
208273,147.0
208773,500.0
209273,500.0
209430,157.0
209930,500.0
210430,500.0
210781,351.0
211049,268.0
211311,262.0
211465,154.0
211665,200.0
211828,163.0
211973,145.0
212074,101.0
212215,141.0
212434,219.0
212540,106.0
212658,118.0
212781,123.0
212887,106.0
212981,94.0
213481,500.0
213981,500.0
214481,500.0
214981,500.0
215479,498.0
215721,242.0
216221,500.0
216721,500.0
217221,500.0
217721,500.0
218221,500.0
218721,500.0
219003,282.0
219503,500.0
219581,78.0
220081,500.0
220359,278.0
220859,500.0
221359,500.0
221436,77.0
221936,500.0
222219,283.0
222554,335.0
222575,21.0
223075,500.0
223204,129.0
223332,128.0
223832,500.0
224332,500.0
224832,500.0
225332,500.0
225442,110.0
225942,500.0
226442,500.0
226749,307.0
227052,303.0
227343,291.0
227669,326.0
227984,315.0
228248,264.0
228551,303.0
228817,266.0
229095,278.0
229378,283.0
229707,329.0
230008,301.0
230316,308.0
230595,279.0
230901,306.0
231171,270.0
231499,328.0
231691,192.0
231947,256.0
232123,176.0
232388,265.0
232600,212.0
232878,278.0
233170,292.0
233476,306.0
233557,81.0
233823,266.0
234103,280.0
234348,245.0
234603,255.0
234860,257.0
235122,262.0
235401,279.0
235693,292.0
235972,279.0
236163,191.0
236465,302.0
236730,265.0
236994,264.0
237494,500.0
237994,500.0
238064,70.0
238564,500.0
239064,500.0
239564,500.0
239983,419.0
240483,500.0
240983,500.0
241483,500.0
241983,500.0
242483,500.0
242983,500.0
243483,500.0
243983,500.0
244483,500.0
244880,397.0
245348,468.0
245848,500.0
246199,351.0
246699,500.0
247199,500.0
247499,300.0
247908,409.0
248155,247.0
248655,500.0
249155,500.0
249440,285.0
249940,500.0
250440,500.0
250852,412.0
251337,485.0
251374,37.0
251541,167.0
251980,439.0
252480,500.0
252980,500.0
253406,426.0
253590,184.0
254090,500.0
254590,500.0
255090,500.0
255590,500.0
256090,500.0
256472,382.0
256626,154.0
256860,234.0
257360,500.0
257860,500.0
258360,500.0
258860,500.0
259360,500.0
259860,500.0
260330,470.0
260830,500.0
261258,428.0
261758,500.0
262258,500.0
262758,500.0
262901,143.0
262915,14.0
263415,500.0
263915,500.0
264415,500.0
264915,500.0
265399,484.0
265899,500.0
266399,500.0
266899,500.0
267399,500.0
267899,500.0
268134,235.0
268634,500.0
269134,500.0
269634,500.0
270134,500.0
270634,500.0
271134,500.0
271634,500.0
272134,500.0
272634,500.0
273134,500.0
273634,500.0
274134,500.0
274634,500.0
275134,500.0
275634,500.0
276092,458.0
276209,117.0
276322,113.0
276415,93.0
276511,96.0
276613,102.0
276733,120.0
276824,91.0
276936,112.0
277034,98.0
277241,207.0
277455,214.0
277555,100.0
277679,124.0
277811,132.0
277941,130.0
278067,126.0
278225,158.0
278368,143.0
278544,176.0
278675,131.0
278814,139.0
278990,176.0
279490,500.0
279804,314.0
280089,285.0
280589,500.0
280946,357.0
281446,500.0
281557,111.0
281761,204.0
281924,163.0
282424,500.0
282924,500.0
283424,500.0
283923,499.0
284423,500.0
284760,337.0
285078,318.0
285578,500.0
286078,500.0
286578,500.0
287078,500.0
287578,500.0
288035,457.0
288535,500.0
289035,500.0
289535,500.0
290035,500.0
290535,500.0
291035,500.0
291535,500.0
292035,500.0
292535,500.0
293035,500.0
293535,500.0
293570,35.0
294070,500.0
294570,500.0
295070,500.0
295570,500.0
296070,500.0
296081,11.0
296581,500.0
297081,500.0
297581,500.0
298081,500.0
298581,500.0
299081,500.0
299263,182.0
299763,500.0
300263,500.0
300763,500.0
301263,500.0
301361,98.0
301409,48.0
301909,500.0
302409,500.0
302909,500.0
303409,500.0
303909,500.0
304409,500.0
304909,500.0
305409,500.0
305909,500.0
306409,500.0
306909,500.0
307409,500.0
307834,425.0
308334,500.0
308834,500.0
309334,500.0
309709,375.0
309987,278.0
310487,500.0
310987,500.0
311116,129.0
311215,99.0
311350,135.0
311388,38.0
311486,98.0
311526,40.0
311658,132.0
311785,127.0
311886,101.0
311997,111.0
312101,104.0
312207,106.0
312335,128.0
312459,124.0
312569,110.0
312668,99.0
312771,103.0
312822,51.0
312929,107.0
313059,130.0
313160,101.0
313269,109.0
313385,116.0
313412,27.0
313524,112.0
313619,95.0
313738,119.0
313848,110.0
313963,115.0
314063,100.0
314177,114.0
314298,121.0
314421,123.0
314437,16.0
314542,105.0
314640,98.0
314739,99.0
314839,100.0
314946,107.0
315049,103.0
315072,23.0
315174,102.0
315315,141.0
315413,98.0
315518,105.0
315611,93.0
315713,102.0
315817,104.0
315913,96.0
316008,95.0
316111,103.0
316210,99.0
316313,103.0
316439,126.0
316541,102.0
316574,33.0
316702,128.0
316809,107.0
316905,96.0
317001,96.0
317016,15.0
317121,105.0
317224,103.0
317334,110.0
317455,121.0
317556,101.0
317665,109.0
317771,106.0
317869,98.0
317996,127.0
318110,114.0
318210,100.0
318313,103.0
318415,102.0
318511,96.0
318523,12.0
318616,93.0
318722,106.0
318816,94.0
318916,100.0
319008,92.0
319105,97.0
319196,91.0
319298,102.0
319322,24.0
319419,97.0
319519,100.0
319550,31.0
319666,116.0
319809,143.0
319918,109.0
320021,103.0
320134,113.0
320164,30.0
320257,93.0
320349,92.0
320442,93.0
320541,99.0
320656,115.0
320752,96.0
320876,124.0
321008,132.0
321119,111.0
321217,98.0
321326,109.0
321420,94.0
321513,93.0
321616,103.0
321814,198.0
321932,118.0
322036,104.0
322157,121.0
322265,108.0
322377,112.0
322428,51.0
322553,125.0
322665,112.0
322763,98.0
322813,50.0
322931,118.0
323059,128.0
323157,98.0
323258,101.0
323362,104.0
323392,30.0
323446,54.0
323550,104.0
323584,34.0
323721,137.0
323739,18.0
323852,113.0
323955,103.0
324068,113.0
324112,44.0
324219,107.0
324346,127.0
324424,78.0
324522,98.0
324647,125.0
324662,15.0
324676,14.0
324814,138.0
324923,109.0
325022,99.0
325132,110.0
325238,106.0
325257,19.0
325365,108.0
325476,111.0
325504,28.0
325632,128.0
325736,104.0
325884,148.0
326009,125.0
326115,106.0
326154,39.0
326260,106.0
326285,25.0
326389,104.0
326399,10.0
326528,129.0
326657,129.0
326780,123.0
326907,127.0
327009,102.0
327124,115.0
327228,104.0
327330,102.0
327446,116.0
327573,127.0
327686,113.0
327819,133.0
327874,55.0
328000,126.0
328136,136.0
328257,121.0
328281,24.0
328400,119.0
328513,113.0
328658,145.0
328781,123.0
328921,140.0
329075,154.0
329188,113.0
329300,112.0
329413,113.0
329526,113.0
329642,116.0
329756,114.0
329870,114.0
329981,111.0
330091,110.0
330193,102.0
330294,101.0
330399,105.0
330506,107.0
330527,21.0
330637,110.0
330740,103.0
330852,112.0
330952,100.0
331063,111.0
331174,111.0
331291,117.0
331404,113.0
331521,117.0
331642,121.0
331760,118.0
331876,116.0
331990,114.0
332104,114.0
332207,103.0
332316,109.0
332430,114.0
332531,101.0
332637,106.0
332679,42.0
332695,16.0
332714,19.0
332829,115.0
332939,110.0
333052,113.0
333167,115.0
333292,125.0
333404,112.0
333415,11.0
333533,118.0
333623,90.0
333635,12.0
333750,115.0
333841,91.0
333944,103.0
334056,112.0
334088,32.0
334189,101.0
334297,108.0
334407,110.0
334510,103.0
334554,44.0
334660,106.0
334773,113.0
334877,104.0
334974,97.0
335068,94.0
335162,94.0
335187,25.0
335284,97.0
335397,113.0
335421,24.0
335534,113.0
335554,20.0
335672,118.0
335787,115.0
335896,109.0
336019,123.0
336050,31.0
336170,120.0
336288,118.0
336402,114.0
336520,118.0
336647,127.0
336756,109.0
336860,104.0
336971,111.0
337091,120.0
337209,118.0
337348,139.0
337462,114.0
337577,115.0
337691,114.0
337815,124.0
337942,127.0
338052,110.0
338188,136.0
338309,121.0
338381,72.0
338517,136.0
338536,19.0
338557,21.0
338678,121.0
338812,134.0
338926,114.0
339030,104.0
339161,131.0
339182,21.0
339312,130.0
339463,151.0
339477,14.0
339604,127.0
339738,134.0
339865,127.0
340001,136.0
340013,12.0
340142,129.0
340267,125.0
340391,124.0
340514,123.0
340652,138.0
340789,137.0
340931,142.0
341069,138.0
341084,15.0
341097,13.0
341262,165.0
341415,153.0
341558,143.0
341710,152.0
342210,500.0
342710,500.0
343210,500.0
343226,16.0
343726,500.0
343765,39.0
344265,500.0
344589,324.0
345053,464.0
345553,500.0
346053,500.0
346553,500.0
346566,13.0
347066,500.0
347125,59.0
347625,500.0
348125,500.0
348625,500.0
348690,65.0
348992,302.0
349492,500.0
349547,55.0
349607,60.0
349667,60.0
349685,18.0
349756,71.0
349791,35.0
350291,500.0
350791,500.0
351291,500.0
351352,61.0
351852,500.0
351907,55.0
352244,337.0
352744,500.0
353244,500.0
353666,422.0
354166,500.0
354225,59.0
354725,500.0
355225,500.0
355725,500.0
355915,190.0
356415,500.0
356727,312.0
356896,169.0
356912,16.0
357086,174.0
357426,340.0
357439,13.0
357608,169.0
357822,214.0
358033,211.0
358407,374.0
358907,500.0
359273,366.0
359773,500.0
359958,185.0
360458,500.0
360958,500.0
361458,500.0
361958,500.0
361983,25.0
362483,500.0
362496,13.0
362771,275.0
363271,500.0
363613,342.0
364113,500.0
364296,183.0
364660,364.0
365160,500.0
365337,177.0
365837,500.0
366337,500.0
366537,200.0
366731,194.0
366809,78.0
367309,500.0
367492,183.0
367757,265.0
368257,500.0
368757,500.0
369141,384.0
369151,10.0
369217,66.0
369267,50.0
369767,500.0
370267,500.0
370334,67.0
370834,500.0
